entity,country_code
タシュケント,UZ
塔什干,UZ
타슈켄트,UZ
cám châu,CN
ganzhou,CN
गांझोउ,CN
ก้านโจว,CN
贛州,CN
赣州,CN
간저우,CN
almati,KZ
almaty,KZ
almatý,KZ
ałmaty,KZ
अल्माटी,KZ
อัลมาตี,KZ
アルマトイ,KZ
阿拉木图,KZ
알마티,KZ
cartum,SD
chartum,SD
jartum,SD
khartoum,SD
khartum,SD
ख़αρ्तूम,SD
คาร์ทูม,SD
ハルツーム,SD
喀土穆,SD
하르툼,SD
saporro,JP
sapporo,JP
साप्पोरो,JP
ซัปโปะโระ,JP
札幌,JP
삿포로,JP
accra,GH
acra,GH
akra,GH
अक्करा,GH
อักกรา,GH
アクラ,GH
阿克拉,GH
아크라,GH
curitiba,BR
kurytyba,BR
कुरितिबा,BR
กูรีชีบา,BR
クリチバ,BR
库里蒂巴,BR
쿠리치바,BR
ngạc nhĩ đa tư,CN
ordos,CN
ओर्डोस,CN
ออร์โดส,CN
オルドス,CN
鄂尔多斯,CN
오르도스,CN
sana,YE
sana'a,YE
sanaa,YE
saná,YE
सना,YE
ซานา,YE
サナア,YE
萨那,YE
conacri,GN
conakri,GN
conakry,GN
konakry,GN
कोनाक्री,GN
โคนาครี,GN
コナクリ,GN
科纳克里,GN
코나크리,GN
tijuana,MX
तिहुआना,MX
ติฆัวนา,MX
ティフアナ,MX
蒂华纳,MX
티후아나,MX
beirut,LB
beirute,LB
bejrut,LB
beyrouth,LB
बेयरूत,LB
เบรุต,LB
ベイルート,LB
贝鲁特,LB
베이루트,LB
tangerang,ID
तांगेरांग,ID
ตังเกอรัง,ID
タンゲラン,ID
坦格朗,ID
탕에랑,ID
jieyang,CN
yết dương,CN
जिएयांग,CN
เจียหยาง,CN
掲陽,CN
揭阳,CN
제양,CN
cát lâm,CN
jilin,CN
जीलिन,CN
จี๋หลิน,CN
吉林,CN
지린,CN
bucarest,RO
bucareste,RO
bucharest,RO
bukarest,RO
bukareszt,RO
बुखारेस्ट,RO
บูคาเรสต์,RO
ブカレスト,RO
布加勒斯特,RO
부쿠레슈티,RO
camayenne,GN
कामायेन,GN
カマイエンヌ,GN
卡马延,GN
카마옌,GN
kakamega,KE
काकामेगा,KE
คาคาเมกา,KE
カカメガ,KE
卡卡梅加,KE
카카메가,KE
nam sung,CN
nanchong,CN
नानचोंग,CN
หนานชง,CN
南充,CN
난충,CN
datong,CN
kaduna,NG
đại đồng,CN
कादुना,NG
दातोंग,CN
คาดูนา,NG
ต้าถง,CN
カドゥナ,NG
卡杜纳,NG
大同,CN
카두나,NG
omdourman,SD
omdurman,SD
omdurmán,SD
ondurmã,SD
ओमदुरमान,SD
ออมเดอร์มาน,SD
オムドゥルマン,SD
恩图曼,SD
옴두르만,SD
amburgo,DE
hambourg,DE
hamburg,DE
hamburgo,DE
हैम्बर्ग,DE
ฮัมบูร์ก,DE
ハンブルク,DE
汉堡,DE
함부르크,DE
indaur,IN
indore,IN
इंदौर,IN
อินดอร์,IN
インドール,IN
印多尔,IN
인도르,IN
santa cruz de la sierra,BO
सान्ता क्रूस दे ला सिएर्रा,BO
ซานตากรุซเดลาซิเอร์รา,BO
サンタ・クルス・デ・ラ・シエラ,BO
圣克鲁斯-德拉谢拉,BO
산타크루스데라시에라,BO
vadodara,IN
wadodara,IN
वडोदरा,IN
วโฑทรา,IN
ヴァドーダラー,IN
瓦多達拉,IN
바도다라,IN
iztapalapa,MX
इज़्टापालापा,MX
อิซตาปาลาปา,MX
イスタパラパ,MX
伊斯塔帕拉帕,MX
이스타팔라파,MX
nam dương,CN
nanyang,CN
नानयांग,CN
หนานหยาง,CN
南阳,CN
南陽,CN
난양,CN
gaziantep,TR
गज़ियान्तेप,TR
กาซีอันเตป,TR
ガズィアンテプ,TR
加济安泰普,TR
가지안테프,TR
abou dabi,AE
abu dabi,AE
abu dhabi,AE
abu zabi,AE
अबू धाबी,AE
อาบูดาบี,AE
アブダビ,AE
阿布扎比,AE
아부다비,AE
giang môn,CN
jiangmen,CN
जियांगमेन,CN
เจียงเหมิน,CN
江門,CN
江门,CN
강문,CN
diyarbakir,TR
diyarbakır,TR
दियरबाकिर,TR
ดียาร์บากือร์,TR
ディヤルバクル,TR
迪亚巴克尔,TR
디야르바키르,TR
benin city,NG
cidade de benim,NG
ciudad de benín,NG
thành phố benin,NG
बेनिन शहर,NG
เบนินซิตี,NG
ベニンシティ,NG
贝宁城,NG
베닌시티,NG
giang âm,CN
jiangyin,CN
जियांगयिन,CN
เจียงอิน,CN
江阴,CN
江陰,CN
adana,TR
अदना,TR
อาดานา,TR
アダナ,TR
阿达纳,TR
아다나,TR
davao,PH
dávao,PH
दावाओ,PH
ดาเบา,PH
ダバオ,PH
达沃,PH
다바오,PH
fuyang,CN
phụ dương,CN
फ़ूयांग,CN
ฟู่หยาง,CN
阜阳,CN
阜陽,CN
montreal,CA
montréal,CA
मॉन्ट्रियल,CA
มอนทรีออล,CA
モントリオール,CA
蒙特利尔,CA
몬트리올,CA
ba ngạn náo nhĩ,CN
bayan nur,CN
बायन्नूर,CN
ปาเยี่ยนน่าเออร์,CN
バヤンノール,CN
巴彦淖尔,CN
바옌나오얼,CN
maracay,VE
माराके,VE
มาราไกย์,VE
マラカイ,VE
马拉凯,VE
마라카이,VE
chaozhou,CN
triều châu,CN
चाओझोउ,CN
เฉาโจว,CN
潮州,CN
차오저우,CN
minsk,BY
mińsk,BY
मिन्स्क,BY
มินสค์,BY
ミンスク,BY
明斯克,BY
민스크,BY
budapest,HU
budapeste,HU
budapeszt,HU
बुडापेस्ट,HU
บูดาเปสต์,HU
ブダペスト,HU
布达佩斯,HU
부다페스트,HU
qingyuan,CN
thanh viễn,CN
छिंगयुएन,CN
ชิงหย่วน,CN
清远,CN
清遠,CN
칭위안,CN
tai'an,CN
thái an,CN
ताईआन,CN
ไท่อัน,CN
泰安,CN
타이안,CN
rasapudipalem,IN
रासपुडिपालेम,IN
ราสาปุฑิปาเลม,IN
ラサプディパレム,IN
拉萨普迪帕莱姆,IN
라사푸디팔렘,IN
leon de los aldama,MX
león de los aldama,MX
लियोन दे लोस अल्दामा,MX
เลออนเดอลอสอัลดามา,MX
レオン・デ・ロス・アルダマ,MX
莱昂-德洛斯阿尔达马,MX
레온데로스알다마,MX
varsavia,PL
varsovia,PL
varsovie,PL
varsóvia,PL
warsaw,PL
warschau,PL
warszawa,PL
वारसा,PL
วอร์ซอ,PL
ワルシャワ,PL
华沙,PL
바르샤바,PL
soweto,ZA
सोवेटो,ZA
โซเวโต,ZA
ソウェト,ZA
索韦托,ZA
소웨토,ZA
puebla,MX
पुएब्ला,MX
ปวยบลา,MX
プエブラ,MX
普埃布拉,MX
푸에블라,MX
viena,AT
vienna,AT
vienne,AT
viên,AT
wiedeń,AT
wien,AT
वियना,AT
เวียนนา,AT
ウィーン,AT
维也纳,AT
비엔나,AT
patna,IN
पटना,IN
ปัฏนา,IN
パトナ,IN
巴特那,IN
파트나,IN
mossoul,IQ
mossul,IQ
mosul,IQ
मोसुल,IQ
โมซูล,IQ
モースル,IQ
摩苏尔,IQ
모술,IQ
kallakurichi,IN
कल्लाकुरिची,IN
กัลลากูริจี,IN
カッラクリチ,IN
卡拉库里奇,IN
칼라쿠리치,IN
campala,UG
kampala,UG
कम्पाला,UG
กัมปาลา,UG
カンパラ,UG
坎帕拉,UG
캄팔라,UG
tây ninh,VN
xining,CN
शीनिंग,CN
ซีหนิง,CN
西宁,CN
西寧 (シーニン),CN
시닝,CN
changshu,CN
thường thục,CN
चांग्शु,CN
ฉางฉู,CN
常熟,CN
창수,CN
palembang,ID
पालेमबांग,ID
ปาเล็มบัง,ID
パレンバン,ID
巨港,ID
팔렘방,ID
hoài nam,CN
huainan,CN
ह्वाइनान,CN
หวยหนาน,CN
淮南,CN
회남,CN
caloocan,PH
caloocan city,PH
कालोकान,PH
คาโลโอคัน,PH
カロオカン,PH
加洛坎,PH
칼로오칸,PH
rabat,MA
रबात,MA
ราบัต,MA
ラバト,MA
拉巴特,MA
라바트,MA
semarang,ID
सेमारंग,ID
เซอมารัง,ID
スマラン,ID
三寶壟,ID
스마랑,ID
recife,BR
रेसिफ़ी,BR
เรซีฟี,BR
レシフェ,BR
累西腓,BR
레시페,BR
ecatepec de morelos,MX
एकाटेपेक दे मोरेलोस,MX
เอคาเตเปกเดโมเรโลส,MX
エカテペック・デ・モレロス,MX
埃卡特佩克-德莫雷洛斯,MX
에카테펙데모렐로스,MX
lu'an,CN
lục an,CN
लुआन,CN
ลู่อาน,CN
六安,CN
루안,CN
barcellona,"[""ES"", ""VE""]"
barcelona,"[""ES"", ""VE""]"
barcelone,"[""ES"", ""VE""]"
बार्सिलोना,"[""ES"", ""VE""]"
บาร์เซโลนา,"[""ES"", ""VE""]"
バルセロナ,"[""ES"", ""VE""]"
巴塞罗那,"[""ES"", ""VE""]"
바르셀로나,"[""ES"", ""VE""]"
valence,"[""ES"", ""US"", ""VE""]"
valencia,"[""ES"", ""US"", ""VE""]"
valência,"[""ES"", ""US"", ""VE""]"
walencja,"[""ES"", ""US"", ""VE""]"
वालेंसिया,"[""ES"", ""US"", ""VE""]"
บาเลนเซีย,"[""ES"", ""US"", ""VE""]"
バレンシア,"[""ES"", ""US"", ""VE""]"
瓦伦西亚,"[""ES"", ""US"", ""VE""]"
발렌시아,"[""ES"", ""US"", ""VE""]"
diêm thành,CN
yancheng,CN
यानचेंग,CN
เหยียนเฉิง,CN
塩城,CN
盐城,CN
옌청,CN
novosibirsk,RU
novossibirsk,RU
nowosibirsk,RU
nowosybirsk,RU
नोवोसिबिर्स्क,RU
โนโวซีบีสค์,RU
ノヴォシビルスク,RU
新西伯利亚,RU
노보시비르스크,RU
arbil,IQ
erbil,IQ
irbil,IQ
एर्बिल,IQ
อาร์บีล,IQ
アルビール,IQ
埃尔比勒,IQ
아르빌,IQ
fukuoka,JP
फ़ुकुओका,JP
ฟุกุโอกะ,JP
福岡,JP
후쿠오카,JP
phoenix,US
फ़ीनिक्स,US
ฟีนิกซ์,US
フェニックス,US
菲尼克斯,US
피닉스,US
taizhou,CN
đài châu,CN
ताइझोउ,CN
ไถโจว,CN
台州,CN
타이저우,CN
daqing,CN
đại khánh,CN
दाचिंग,CN
ต้าชิ่ง,CN
大庆,CN
大慶,CN
다칭,CN
manila,PH
manille,PH
मनीला,PH
มะนิลา,PH
マニラ,PH
马尼拉,PH
마닐라,PH
bhopal,IN
भोपाल,IN
โภปาล,IN
ボーパール,IN
博帕尔,IN
보팔,IN
vu hồ,CN
wuhu,CN
वुहू,CN
อู๋หู,CN
芜湖,CN
蕪湖,CN
우후,CN
santiago de queretaro,MX
santiago de querétaro,MX
सैंटियागो डे क्वeretaro,MX
ซันติอาโกเดเกเรตาโร,MX
サンティアゴ・デ・ケレタロ,MX
聖地牙哥-德克雷塔羅,MX
산티아고데케레타로,MX
dazhou,CN
đạt châu,CN
दाझोउ,CN
ต๋าโจว,CN
达州,CN
다저우,CN
dương châu,CN
yangzhou,CN
यांगझोउ,CN
หยางโจว,CN
扬州,CN
揚州,CN
양저우,CN
la meca,SA
la mecca,SA
la mecque,SA
makkah,SA
meca,SA
mecca,SA
mekka,SA
मक्का,SA
มักกะฮ์,SA
メッカ,SA
麦加,SA
메카,SA
filadelfia,US
filadélfia,US
philadelphia,US
philadelphie,US
फ़िलाडेल्फ़िया,US
ฟิลาเดลเฟีย,US
フィラデルフィア,US
费城,US
필라델피아,US
nom pen,KH
phnom penh,KH
phnôm pênh,KH
नोम पेन्ह,KH
พนมเปญ,KH
プノンペン,KH
金边,KH
프놈펜,KH
guilin,CN
quế lâm,CN
गुइलिन,CN
กุ้ยหลิน,CN
桂林,CN
계림,CN
damas,SY
damasco,SY
damascus,SY
damaskus,SY
damaszek,SY
đa mát,SY
दमिश्क,SY
ดามัสกัส,SY
ダマスカス,SY
大马士革,SY
다마스쿠스,SY
kweta,PK
quetta,PK
क्वेटा,PK
เควตตา,PK
クエッタ,PK
奎达,PK
퀘타,PK
triệu khánh,CN
zhaoqing,CN
झाओक़िंग,CN
จ้าวชิ่ง,CN
肇庆,CN
肇慶 (ちょうけい),CN
자오칭,CN
onitsha,NG
ओनित्शा,NG
โอนิตชา,NG
オニチャ,NG
奥尼查,NG
오니차,NG
mianyang,CN
miên dương,CN
मियानयांग,CN
เหมียนหยาง,CN
綿陽,CN
绵阳,CN
몐양,CN
isfahan,IR
isfahán,IR
ispahan,IR
इस्फ़हान,IR
อิสฟาฮาน,IR
イスファハーン,IR
伊斯法罕,IR
이스파한,IR
ludhiana,IN
ludhijana,IN
लुधियाना,IN
ลุธิอาณา,IN
ルディヤーナー,IN
卢迪亚纳,IN
루디아나,IN
harare,ZW
हरारे,ZW
ฮาราเร,ZW
ハラレ,ZW
哈拉雷,ZW
하라레,ZW
monrovia,LR
monróvia,LR
मोनरोविया,LR
มอนโรเวีย,LR
モンロビア,LR
蒙罗维亚,LR
몬로비아,LR
phủ điền,CN
putian,CN
पुतियान,CN
ผูเถียน,CN
プーティエン,CN
莆田,CN
푸톈,CN
kawasaki,JP
कावासाकी,JP
คาวาซากิ,JP
川崎,JP
가와사키,JP
shangqiu,CN
thương khâu,CN
शांगचिउ,CN
ชางชิว,CN
商丘,CN
goiania,BR
goiânia,BR
गोयानिया,BR
โกยาเนีย,BR
ゴイアニア,BR
戈亚尼亚,BR
고이아니아,BR
auckland,"['NZ', 'US']"
ऑकलैंड,"['NZ', 'US']"
ออกแลนด์,"['NZ', 'US']"
オークランド,"['NZ', 'US']"
奥克兰,"['NZ', 'US']"
오클랜드,"['NZ', 'US']"
kobe,JP
kōbe,JP
कोबे,JP
โคเบะ,JP
神户,JP
神戸,JP
고베,JP
cao hùng,TW
kaohsiung,TW
काओह्शियुंग,TW
เกาสฺยง,TW
カオシュン,TW
高雄,TW
가오슝,TW
estocolmo,SE
stoccolma,SE
stockholm,SE
sztokholm,SE
स्टॉकहोम,SE
สตอกโฮล์ม,SE
ストックホルム,SE
斯德哥尔摩,SE
스톡홀름,SE
ciudad juarez,MX
ciudad juárez,MX
स्यूदाद हुआरेज़,MX
ซิวดัดฆัวเรซ,MX
シウダー・フアレス,MX
华雷斯城,MX
시우다드후아레스,MX
khulna,BD
खुलना,BD
คุลนา,BD
クルナ,BD
库尔纳,BD
쿨나,BD
belem,BR
belém,BR
बेलेम,BR
เบเล็ง,BR
ベレン,BR
贝伦,BR
벨렝,BR
ecaterimburgo,RU
ekaterimburgo,RU
ekaterinburg,RU
iekaterinbourg,RU
jekaterinburg,RU
jekaterynburg,RU
yekaterinburg,RU
येकातेरिनबुर्ग,RU
เยคาเตรินบุร์ก,RU
エカテリンブルク,RU
叶卡捷琳堡,RU
예카테린부르크,RU
gwangju,KR
ग्वांगजू,KR
ควังจู,KR
クァンジュ,KR
光州,KR
광주,KR
porto alegre,BR
पोर्टो एलेग्री,BR
โปร์ตูอาเลเกร,BR
ポルト・アレグレ,BR
阿雷格里港,BR
포르투알레그리,BR
yinchuan,CN
manhattan,US
मैनहट्टन,US
แมนแฮตตัน,US
マンハッタン,US
曼哈顿,US
맨해튼,US
assunção,PY
asuncion,PY
asunción,PY
असुन्सियोन,PY
อะซุนซิออง,PY
アスンシオン,PY
亚松森,PY
아순시온,PY
nghĩa ô,CN
yiwu,CN
यिवू,CN
อี้อู,CN
イーウー,CN
义乌,CN
zapopan,MX
ज़ापोपान,MX
ซาโปปัน,MX
サポパン,MX
萨波潘,MX
사포판,MX
daejeon,KR
देजॉन,KR
แทจ็อน,KR
大田,KR
대전,KR
quanzhou,CN
tuyền châu,CN
च्वानजो,CN
ฉวนโจว,CN
泉州,CN
madurai,IN
maduraj,IN
मदुरै,IN
มทุไร,IN
マドゥライ,IN
马杜赖,IN
마두라이,IN
jinhua,CN
kim hoa,CN
जिंहुआ,CN
จินหัว,CN
金华,CN
金華,CN
kioto,JP
kyoto,JP
kyōto,JP
quioto,JP
क्योतो,JP
เกียวโต,JP
京都,JP
교토,JP
cixi,CN
từ khê,CN
सिशी,CN
ฉือซี,CN
慈溪,CN
츠시,CN
changde,CN
thường đức,CN
चांगदे,CN
ฉางเต๋อ,CN
常徳,CN
常德,CN
창더,CN
kuala lumpur,MY
कुआलालंपुर,MY
กัวลาลัมเปอร์,MY
クアラルンプール,MY
吉隆坡,MY
쿠알라룸푸르,MY
kaifeng,CN
khai phong,CN
काइफ़ेंग,CN
ไคเฟิง,CN
开封,CN
開封,CN
카이펑,CN
an sơn,CN
anshan,CN
आंशान,CN
อานชาน,CN
鞍山,CN
안산,"['KR', 'CN']"
karadj,IR
karadsch,IR
karadż,IR
karaj,IR
करज,IR
แคแรจ,IR
キャラジ,IR
卡拉季,IR
카라지,IR
catmandu,NP
kathmandu,NP
katmandou,NP
katmandu,NP
katmandú,NP
काठमांडू,NP
กาฐมาณฑุ,NP
カトマンズ,NP
加德满都,NP
카트만두,NP
baoji,CN
bảo kê,CN
बाओजी,CN
เป่าจี,CN
宝鶏,CN
宝鸡,CN
바오지,CN
suqian,CN
túc thiên,CN
सूचियान,CN
ซู่เชียน,CN
宿迁,CN
宿遷,CN
쑤첸,CN
liuzhou,CN
liễu châu,CN
लिउझोउ,CN
หลิ่วโจว,CN
柳州,CN
류저우,CN
tirunelveli,IN
tirunelweli,IN
तिरुनेलवेली,IN
ติรุเนลเวลิ,IN
ティルネルヴェーリ,IN
蒂鲁内尔维利,IN
티루넬벨리,IN
san antonio,US
सैन एन्टोनियो,US
แซนแอนโทนีโอ,US
サンアントニオ,US
圣安东尼奥,US
샌안토니오,US
carcóvia,UA
charkiv,UA
charkiw,UA
charków,UA
járkov,UA
kharkiv,UA
खार्किव,UA
คาร์คิฟ,UA
ハルキウ,UA
哈尔科夫,UA
하르키우,UA
trương gia cảng,CN
zhangjiagang,CN
झांगजियागांग,CN
จางเจียก่าง,CN
张家港,CN
張家港,CN
장자강,CN
agra,IN
आगरा,IN
อัครา,IN
アーグラ,IN
阿格拉,IN
아그라,IN
tabriz,IR
tebriz,IR
täbris,IR
तबरेज़,IR
แทบรีซ,IR
タブリーズ,IR
大不里士,IR
타브리즈,IR
macasar,ID
macáçar,ID
makasar,ID
makassar,ID
मकास्सर,ID
มากัสซาร์,ID
マカッサル,ID
望加锡,ID
마카사르,ID
jinjiang,CN
tấn giang,CN
जिनजियांग,CN
จิ้นเจียง,CN
晋江,CN
faridabad,IN
फ़रीदाबाद,IN
ฟาริดาบัด,IN
ファリーダーバード,IN
法里达巴德,IN
파리다바드,IN
bozhou,CN
bạc châu,CN
बोझोउ,CN
โป๋โจว,CN
亳州,CN
보저우,CN
khúc tĩnh,CN
qujing,CN
च्युजिंग,CN
ฉวี่จิ้ง,CN
曲靖,CN
취징,CN
nam tangerang,ID
south tangerang,ID
tangerang del sur,ID
tangerang selatan,ID
tangerang sud,ID
tangerang sul,ID
ตังเกอรังเซอลาตัน,ID
南タンゲラン,ID
南丹格朗,ID
탕에랑슬라탄,ID
trạm giang,CN
zhanjiang,CN
झान्झियांग,CN
จ้านเจียง,CN
湛江,CN
잔장,CN
fushun,CN
fuszun,CN
phủ thuận,CN
फ़უშुन,CN
ฝู่ชุ่น,CN
抚顺,CN
撫順,CN
푸순,CN
san diego,US
सैन डिएगो,US
แซนดีเอโก,US
サンディエゴ,US
圣迭戈,US
샌디에이고,US
radźkot,IN
rajkot,IN
राजकोट,IN
ราชโกฏ,IN
ラージコート,IN
拉杰果德,IN
라지코트,IN
luoyang,CN
lạc dương,CN
लुओयांग,CN
ลั่วหยาง,CN
洛阳,CN
洛陽,CN
뤄양,CN
konya,TR
कोन्या,TR
คอนยา,TR
コンヤ,TR
科尼亚,TR
콘야,TR
adelaida,AU
adelaide,AU
adelajda,AU
adélaïde,AU
एडिलेड,AU
แอดิเลด,AU
アデレード,AU
阿德莱德,AU
애들레이드,AU
guadalajara,MX
ग्वादालाहारा,MX
กัวดาลาฮารา,MX
グアダラハラ,MX
瓜达拉哈拉,MX
과달라하라,MX
bronx,US
el bronx,US
le bronx,US
the bronx,US
द ब्रोंक्स,US
เดอะบร็องซ์,US
ブロンクス,US
布朗克斯,US
브롱크스,US
guankou,CN
quán khẩu,CN
गुआनकोउ,CN
กว้านโข่ว,CN
灌口,CN
灌口 (カンコウ),CN
관커우,CN
mailand,IT
mediolan,IT
milan,IT
milano,IT
milán,IT
milão,IT
मिलान,IT
มิลาน,IT
ミラノ,IT
米兰,IT
밀라노,IT
najafgarh,IN
नजफ़गढ़,IN
นจัฟครห์,IN
ナジャフガル,IN
纳贾夫加尔,IN
나자프가르,IN
n'djamena,TD
ndżamena,TD
n’djamena,TD
yamena,TD
न्जामेना,TD
อึนจาเมนา,TD
ンジャメナ,TD
恩贾梅纳,TD
은자메나,TD
handan,CN
hàm đan,CN
हान्दान,CN
หานตาน,CN
